Year,Country,atc_level,Name,ddd,Percent
2016,Slovenia,J01G,Aminoglycoside antibacterials,0.064,0.0049118310591718
2016,Slovenia,J01M,Quinolone antibacterials,1.35,0.1040635206309553
2016,Slovenia,J01R,Combinations of antibacterials,0.0,0.0
2016,Slovenia,J01X,Other antibacterials,0.4760000000000001,0.0367100912183975
2017,Slovenia,J01A,Tetracyclines,0.492,0.0375362074959008
2017,Slovenia,J01B,Amphenicols,0.0,0.0
2017,Slovenia,J01C,"Beta-lactam antibacterials, penicillins",7.505,0.5726960279838009
2017,Slovenia,J01D,Other beta-lactam antibacterials,0.683,0.0521183412263861
2017,Slovenia,J01E,Sulfonamides and trimethoprim,0.734,0.0560108736008767
2017,Slovenia,J01F,"Macrolides, lincosamides and streptogramins",1.812,0.1382388170303729
2017,Slovenia,J01G,Aminoglycoside antibacterials,0.063,0.0047652136351963
2017,Slovenia,J01M,Quinolone antibacterials,1.31,0.0999239504262095
2017,Slovenia,J01R,Combinations of antibacterials,0.0,0.0
2017,Slovenia,J01X,Other antibacterials,0.508,0.0387105686012564
2018,Slovenia,J01A,Tetracyclines,0.533,0.0404742234405384
2018,Slovenia,J01B,Amphenicols,0.0,0.0
2018,Slovenia,J01C,"Beta-lactam antibacterials, penicillins",7.511,0.5706721898668707
2018,Slovenia,J01D,Other beta-lactam antibacterials,0.627,0.0475667103235331
2018,Slovenia,J01E,Sulfonamides and trimethoprim,0.749,0.0568983180493776
2018,Slovenia,J01F,"Macrolides, lincosamides and streptogramins",1.912,0.1452514628672099
2018,Slovenia,J01G,Aminoglycoside antibacterials,0.06,0.004538799536721
2018,Slovenia,J01M,Quinolone antibacterials,1.302,0.098881472937137
2018,Slovenia,J01R,Combinations of antibacterials,0.0,0.0
2018,Slovenia,J01X,Other antibacterials,0.471,0.0357168229786119
2019,Slovenia,J01A,Tetracyclines,0.562,0.0432352387475678
2019,Slovenia,J01B,Amphenicols,0.0,0.0
2019,Slovenia,J01C,"Beta-lactam antibacterials, penicillins",7.354,0.5657404877835616
2019,Slovenia,J01D,Other beta-lactam antibacterials,0.709,0.054543198271809
2019,Slovenia,J01E,Sulfonamides and trimethoprim,0.679,0.0521629274922544
2019,Slovenia,J01F,"Macrolides, lincosamides and streptogramins",1.863,0.1433085494565706
2019,Slovenia,J01G,Aminoglycoside antibacterials,0.062,0.0047281522123885
2019,Slovenia,J01M,Quinolone antibacterials,1.167,0.0897790377225103
2019,Slovenia,J01R,Combinations of antibacterials,0.0,0.0
2019,Slovenia,J01X,Other antibacterials,0.605,0.0465024083133374
2020,Slovenia,J01A,Tetracyclines,0.544,0.0535008271878417
2020,Slovenia,J01B,Amphenicols,0.0,0.0
2020,Slovenia,J01C,"Beta-lactam antibacterials, penicillins",5.294,0.5208524634357393
2020,Slovenia,J01D,Other beta-lactam antibacterials,0.6980000000000002,0.0686330272025013
2020,Slovenia,J01E,Sulfonamides and trimethoprim,0.581,0.0571587536544583
2020,Slovenia,J01F,"Macrolides, lincosamides and streptogramins",1.439,0.1415199103105041
2020,Slovenia,J01G,Aminoglycoside antibacterials,0.055,0.0053232230957338
2020,Slovenia,J01M,Quinolone antibacterials,0.972,0.0955508952961716
2020,Slovenia,J01R,Combinations of antibacterials,0.0,0.0
2020,Slovenia,J01X,Other antibacterials,0.585,0.0574608998170495
2021,Slovenia,J01A,Tetracyclines,0.562,0.0552415163935917
2021,Slovenia,J01B,Amphenicols,0.0,0.0
2021,Slovenia,J01C,"Beta-lactam antibacterials, penicillins",5.165,0.5079957285297096
2021,Slovenia,J01D,Other beta-lactam antibacterials,0.787,0.0774037274155155
2021,Slovenia,J01E,Sulfonamides and trimethoprim,0.588,0.0577427480756105
2021,Slovenia,J01F,"Macrolides, lincosamides and streptogramins",1.364,0.134134474988716
2021,Slovenia,J01G,Aminoglycoside antibacterials,0.055,0.0053355019198895
2021,Slovenia,J01M,Quinolone antibacterials,0.978,0.0961514572010539
2021,Slovenia,J01R,Combinations of antibacterials,0.0,0.0
2021,Slovenia,J01X,Other antibacterials,0.671,0.0659948454759132
2022,Slovenia,J01A,Tetracyclines,0.611,0.0491236168482052
2022,Slovenia,J01B,Amphenicols,0.0,0.0
2022,Slovenia,J01C,"Beta-lactam antibacterials, penicillins",6.911,0.5557511249574283
2022,Slovenia,J01D,Other beta-lactam antibacterials,0.85,0.0682960036317095
2022,Slovenia,J01E,Sulfonamides and trimethoprim,0.591,0.0475170115758732
2022,Slovenia,J01F,"Macrolides, lincosamides and streptogramins",1.675,0.1346593844831267
2022,Slovenia,J01G,Aminoglycoside antibacterials,0.051,0.0040388695861612
2022,Slovenia,J01M,Quinolone antibacterials,1.013,0.0814373881928424
2022,Slovenia,J01R,Combinations of antibacterials,0.0,0.0
2022,Slovenia,J01X,Other antibacterials,0.736,0.0591766007246531
2023,Slovenia,J01A,Tetracyclines,0.629,0.0469436553208876
2023,Slovenia,J01B,Amphenicols,0.0,0.0
2023,Slovenia,J01C,"Beta-lactam antibacterials, penicillins",7.66,0.5720261588640085
2023,Slovenia,J01D,Other beta-lactam antibacterials,0.706,0.0526813567496594
2023,Slovenia,J01E,Sulfonamides and trimethoprim,0.581,0.0433625583092376
2023,Slovenia,J01F,"Macrolides, lincosamides and streptogramins",1.844,0.1376557679366089
2023,Slovenia,J01G,Aminoglycoside antibacterials,0.048,0.0035690731410554
2023,Slovenia,J01M,Quinolone antibacterials,1.101,0.082154552144054
2023,Slovenia,J01R,Combinations of antibacterials,0.0,0.0
2023,Slovenia,J01X,Other antibacterials,0.8250000000000002,0.0616068775344881
2024,Slovenia,J01A,Tetracyclines,0.6990000000000002,0.0485564953174246
2024,Slovenia,J01B,Amphenicols,0.0,0.0
2024,Slovenia,J01C,"Beta-lactam antibacterials, penicillins",7.92,0.5506173735598968
2024,Slovenia,J01D,Other beta-lactam antibacterials,0.979,0.0680309864871601
2024,Slovenia,J01E,Sulfonamides and trimethoprim,0.535,0.0371601184724284
2024,Slovenia,J01F,"Macrolides, lincosamides and streptogramins",2.299,0.1597971999865679
2024,Slovenia,J01G,Aminoglycoside antibacterials,0.052,0.0036028955817287
2024,Slovenia,J01M,Quinolone antibacterials,1.057,0.0734390841795674
2024,Slovenia,J01R,Combinations of antibacterials,0.0,0.0
2024,Slovenia,J01X,Other antibacterials,0.846,0.0587958464152259
2016,Spain,J01A,Tetracyclines,1.494,0.0549192448390595
2016,Spain,J01B,Amphenicols,0.0,0.0
2016,Spain,J01C,"Beta-lactam antibacterials, penicillins",15.427,0.567164874354308
2016,Spain,J01D,Other beta-lactam antibacterials,2.67,0.0981511792496185
2016,Spain,J01E,Sulfonamides and trimethoprim,0.292,0.0107196088163385
2016,Spain,J01F,"Macrolides, lincosamides and streptogramins",3.315,0.1218496663541609
2016,Spain,J01G,Aminoglycoside antibacterials,0.087,0.0031886615562786
2016,Spain,J01M,Quinolone antibacterials,3.241,0.1191557565396423
2016,Spain,J01R,Combinations of antibacterials,0.0,0.0
2016,Spain,J01X,Other antibacterials,0.676,0.0248510082905935
2017,Spain,J01A,Tetracyclines,1.486,0.0560014285695975
2017,Spain,J01B,Amphenicols,0.0,0.0
2017,Spain,J01C,"Beta-lactam antibacterials, penicillins",14.844,0.5595561527447604
2017,Spain,J01D,Other beta-lactam antibacterials,2.676,0.1008514871923699
2017,Spain,J01E,Sulfonamides and trimethoprim,0.463,0.0174528938825661
2017,Spain,J01F,"Macrolides, lincosamides and streptogramins",3.211,0.121021852485638
2017,Spain,J01G,Aminoglycoside antibacterials,0.081,0.0030458132197273
2017,Spain,J01M,Quinolone antibacterials,3.119,0.1175714739048934
2017,Spain,J01R,Combinations of antibacterials,0.0,0.0
2017,Spain,J01X,Other antibacterials,0.65,0.0244988980004473
2018,Spain,J01A,Tetracyclines,1.49,0.0573201522323972
2018,Spain,J01B,Amphenicols,0.0,0.0
2018,Spain,J01C,"Beta-lactam antibacterials, penicillins",14.392,0.553694808263044
2018,Spain,J01D,Other beta-lactam antibacterials,2.751,0.1058328884045512
2018,Spain,J01E,Sulfonamides and trimethoprim,0.471,0.0181161585193303
2018,Spain,J01F,"Macrolides, lincosamides and streptogramins",3.178,0.1222543867117955
2018,Spain,J01G,Aminoglycoside antibacterials,0.082,0.0031308083693883
2018,Spain,J01M,Quinolone antibacterials,2.966,0.1140956169875547
2018,Spain,J01R,Combinations of antibacterials,0.0,0.0
2018,Spain,J01X,Other antibacterials,0.665,0.0255551805119385
2019,Spain,J01A,Tetracyclines,1.515,0.0608464727543733
2019,Spain,J01B,Amphenicols,0.0,0.0
2019,Spain,J01C,"Beta-lactam antibacterials, penicillins",13.737,0.5517418490227071
2019,Spain,J01D,Other beta-lactam antibacterials,2.76,0.11084912983365
2019,Spain,J01E,Sulfonamides and trimethoprim,0.459,0.0184237016773581
2019,Spain,J01F,"Macrolides, lincosamides and streptogramins",2.95,0.1184649657369326
2019,Spain,J01G,Aminoglycoside antibacterials,0.077,0.0030823726308061
2019,Spain,J01M,Quinolone antibacterials,2.527,0.1014791395979645
2019,Spain,J01R,Combinations of antibacterials,0.184,0.0073589246553137
2019,Spain,J01X,Other antibacterials,0.691,0.0277534440908946
2020,Spain,J01A,Tetracyclines,1.483,0.0750583192992457
2020,Spain,J01B,Amphenicols,0.0,0.0
2020,Spain,J01C,"Beta-lactam antibacterials, penicillins",10.379,0.5255563532272612
2020,Spain,J01D,Other beta-lactam antibacterials,2.329,0.117911756128584
2020,Spain,J01E,Sulfonamides and trimethoprim,0.45,0.0227702384944999
2020,Spain,J01F,"Macrolides, lincosamides and streptogramins",2.222,0.1124781247241775
2020,Spain,J01G,Aminoglycoside antibacterials,0.078,0.0039052041926192
2020,Spain,J01M,Quinolone antibacterials,1.974,0.0999172513366205
2020,Spain,J01R,Combinations of antibacterials,0.163,0.0082256961818082
2020,Spain,J01X,Other antibacterials,0.675,0.0341770564151836
2021,Spain,J01A,Tetracyclines,1.683,0.0842866150051441
2021,Spain,J01B,Amphenicols,0.0,0.0
2021,Spain,J01C,"Beta-lactam antibacterials, penicillins",10.382,0.5200140937866968
2021,Spain,J01D,Other beta-lactam antibacterials,2.384,0.1193963535382513
2021,Spain,J01E,Sulfonamides and trimethoprim,0.483,0.0241940666740902
2021,Spain,J01F,"Macrolides, lincosamides and streptogramins",2.187,0.109511668023399
2021,Spain,J01G,Aminoglycoside antibacterials,0.078,0.0038777449159855
2021,Spain,J01M,Quinolone antibacterials,1.894,0.0948548511784586
2021,Spain,J01R,Combinations of antibacterials,0.151,0.0075592307465353
2021,Spain,J01X,Other antibacterials,0.725,0.0363053761314388
2022,Spain,J01A,Tetracyclines,1.533,0.0660087172760315
2022,Spain,J01B,Amphenicols,0.0,0.0
2022,Spain,J01C,"Beta-lactam antibacterials, penicillins",12.255,0.5277582438869187
2022,Spain,J01D,Other beta-lactam antibacterials,2.77,0.1192850557186383
2022,Spain,J01E,Sulfonamides and trimethoprim,0.512,0.0220313004205324
2022,Spain,J01F,"Macrolides, lincosamides and streptogramins",3.004,0.1293436995956173
2022,Spain,J01G,Aminoglycoside antibacterials,0.072,0.0030623169088015
2022,Spain,J01M,Quinolone antibacterials,2.163,0.093122073603873
2022,Spain,J01R,Combinations of antibacterials,0.133,0.0057234766762759
2022,Spain,J01X,Other antibacterials,0.782,0.0336651159133116
2023,Spain,J01A,Tetracyclines,1.491,0.0618489270021609
2023,Spain,J01B,Amphenicols,0.0,0.0
2023,Spain,J01C,"Beta-lactam antibacterials, penicillins",12.967,0.5379487584993994
2023,Spain,J01D,Other beta-lactam antibacterials,2.904,0.1204534622720757
2023,Spain,J01E,Sulfonamides and trimethoprim,0.544,0.0225502712074681
2023,Spain,J01F,"Macrolides, lincosamides and streptogramins",2.987,0.1238834244328008
2023,Spain,J01G,Aminoglycoside antibacterials,0.064,0.0026490147550271
2023,Spain,J01M,Quinolone antibacterials,2.223,0.0921940689152066
2023,Spain,J01R,Combinations of antibacterials,0.118,0.0048689730890104
2023,Spain,J01X,Other antibacterials,0.81,0.0336030998268507
2024,Spain,J01A,Tetracyclines,1.597,0.0659943721278251
2024,Spain,J01B,Amphenicols,0.0,0.0
2024,Spain,J01C,"Beta-lactam antibacterials, penicillins",12.686,0.5243827130001384
2024,Spain,J01D,Other beta-lactam antibacterials,2.858,0.1181135132384546
2024,Spain,J01E,Sulfonamides and trimethoprim,0.58,0.023974530432967
2024,Spain,J01F,"Macrolides, lincosamides and streptogramins",3.323,0.1373305641376985
2024,Spain,J01G,Aminoglycoside antibacterials,0.056,0.0023068959973802
2024,Spain,J01M,Quinolone antibacterials,2.153,0.0889735480582939
2024,Spain,J01R,Combinations of antibacterials,0.124,0.0051247177662159
2024,Spain,J01X,Other antibacterials,0.818,0.0337991452410261
2000,Sweden,J01A,Tetracyclines,3.432,0.2087425260496832
2000,Sweden,J01B,Amphenicols,0.001,1.32598542766345e-05
2000,Sweden,J01C,"Beta-lactam antibacterials, penicillins",7.345,0.4467497937879772
2000,Sweden,J01D,Other beta-lactam antibacterials,0.808,0.0491360931226184
2000,Sweden,J01E,Sulfonamides and trimethoprim,0.8230000000000002,0.0500278487352319
2000,Sweden,J01F,"Macrolides, lincosamides and streptogramins",0.978,0.0594347421441902
2000,Sweden,J01G,Aminoglycoside antibacterials,0.017,0.0010039169487883
2000,Sweden,J01M,Quinolone antibacterials,1.221,0.0742140662358917
2000,Sweden,J01R,Combinations of antibacterials,0.0,0.0
2000,Sweden,J01X,Other antibacterials,1.82,0.1106777531213423
2001,Sweden,J01A,Tetracyclines,3.423,0.2046003787419116
2001,Sweden,J01B,Amphenicols,0.001,1.649926883131495e-05
2001,Sweden,J01C,"Beta-lactam antibacterials, penicillins",7.535,0.4503904049817271
2001,Sweden,J01D,Other beta-lactam antibacterials,0.781,0.0466475578033351
2001,Sweden,J01E,Sulfonamides and trimethoprim,0.819,0.0489064033542774
2001,Sweden,J01F,"Macrolides, lincosamides and streptogramins",1.035,0.0618709429583213
2001,Sweden,J01G,Aminoglycoside antibacterials,0.017,0.0009702287432327
2001,Sweden,J01M,Quinolone antibacterials,1.272,0.0759904911605167
2001,Sweden,J01R,Combinations of antibacterials,0.0,0.0
2001,Sweden,J01X,Other antibacterials,1.851,0.1106070929878466
2002,Sweden,J01A,Tetracyclines,3.253,0.201918993517137
2002,Sweden,J01B,Amphenicols,0.001,5.898253024375804e-06
2002,Sweden,J01C,"Beta-lactam antibacterials, penicillins",7.268,0.4512295187820244
2002,Sweden,J01D,Other beta-lactam antibacterials,0.742,0.0460073669801143
2002,Sweden,J01E,Sulfonamides and trimethoprim,0.803,0.0498443978765295
2002,Sweden,J01F,"Macrolides, lincosamides and streptogramins",0.9510000000000002,0.0589975552672517
2002,Sweden,J01G,Aminoglycoside antibacterials,0.016,0.0009467006538492
2002,Sweden,J01M,Quinolone antibacterials,1.17,0.0726394073832717
2002,Sweden,J01R,Combinations of antibacterials,0.0,0.0
2002,Sweden,J01X,Other antibacterials,1.908,0.1184101612867976
2003,Sweden,J01A,Tetracyclines,3.194,0.2040247784430969
2003,Sweden,J01B,Amphenicols,0.001,7.794213346018735e-06
2003,Sweden,J01C,"Beta-lactam antibacterials, penicillins",6.885,0.4398049708937242
2003,Sweden,J01D,Other beta-lactam antibacterials,0.713,0.0455476578452782
2003,Sweden,J01E,Sulfonamides and trimethoprim,0.805,0.0514052647227898
2003,Sweden,J01F,"Macrolides, lincosamides and streptogramins",0.897,0.0572934734707338
2003,Sweden,J01G,Aminoglycoside antibacterials,0.015,0.0009345389575865
2003,Sweden,J01M,Quinolone antibacterials,1.167,0.0745425148144357
2003,Sweden,J01R,Combinations of antibacterials,0.0,0.0
2003,Sweden,J01X,Other antibacterials,1.98,0.1264390066390087
2004,Sweden,J01A,Tetracyclines,3.229,0.2073072737512016
2004,Sweden,J01B,Amphenicols,0.001,5.264985770733884e-06
2004,Sweden,J01C,"Beta-lactam antibacterials, penicillins",6.68,0.4288724500052682
2004,Sweden,J01D,Other beta-lactam antibacterials,0.673,0.0431931727773782
2004,Sweden,J01E,Sulfonamides and trimethoprim,0.793,0.0508689441668163
2004,Sweden,J01F,"Macrolides, lincosamides and streptogramins",0.887,0.0568961971457228
2004,Sweden,J01G,Aminoglycoside antibacterials,0.02,0.0012708519921967
2004,Sweden,J01M,Quinolone antibacterials,1.151,0.0738416822631169
2004,Sweden,J01R,Combinations of antibacterials,0.0,0.0
2004,Sweden,J01X,Other antibacterials,2.146,0.1377441629125285
2005,Sweden,J01A,Tetracyclines,3.434,0.2155107481918981
2005,Sweden,J01B,Amphenicols,0.001,2.196678684591146e-06
2005,Sweden,J01C,"Beta-lactam antibacterials, penicillins",6.765,0.4245670267859861
2005,Sweden,J01D,Other beta-lactam antibacterials,0.665,0.0416982962246311
2005,Sweden,J01E,Sulfonamides and trimethoprim,0.762,0.0477932009028977
2005,Sweden,J01F,"Macrolides, lincosamides and streptogramins",0.926,0.0580830087217558
2005,Sweden,J01G,Aminoglycoside antibacterials,0.021,0.001273194965589
2005,Sweden,J01M,Quinolone antibacterials,1.165,0.0730991276361321
2005,Sweden,J01R,Combinations of antibacterials,0.0,0.0
2005,Sweden,J01X,Other antibacterials,2.199,0.1379731998924255
2006,Sweden,J01A,Tetracyclines,3.514,0.213653288033974
2006,Sweden,J01B,Amphenicols,0.001,2.675925205701107e-06
2006,Sweden,J01C,"Beta-lactam antibacterials, penicillins",7.152,0.4349553433695529
2006,Sweden,J01D,Other beta-lactam antibacterials,0.663,0.0402659237163054
2006,Sweden,J01E,Sulfonamides and trimethoprim,0.77,0.0468024183795679
2006,Sweden,J01F,"Macrolides, lincosamides and streptogramins",0.946,0.057472791770265
2006,Sweden,J01G,Aminoglycoside antibacterials,0.023,0.0013386315841519
2006,Sweden,J01M,Quinolone antibacterials,1.158,0.0703683186024664
2006,Sweden,J01R,Combinations of antibacterials,0.0,0.0
2006,Sweden,J01X,Other antibacterials,2.223,0.1351406086185104
2007,Sweden,J01A,Tetracyclines,3.549,0.2166629147370484
2007,Sweden,J01B,Amphenicols,0.001,3.663397511783776e-07
2007,Sweden,J01C,"Beta-lactam antibacterials, penicillins",7.2,0.4395645954366644
2007,Sweden,J01D,Other beta-lactam antibacterials,0.578,0.0352646581845581
2007,Sweden,J01E,Sulfonamides and trimethoprim,0.846,0.0516157445254034
2007,Sweden,J01F,"Macrolides, lincosamides and streptogramins",0.942,0.0574747993358748
2007,Sweden,J01G,Aminoglycoside antibacterials,0.02,0.001202815516369
2007,Sweden,J01M,Quinolone antibacterials,1.067,0.0651281862476179
2007,Sweden,J01R,Combinations of antibacterials,0.0,0.0
2007,Sweden,J01X,Other antibacterials,2.18,0.1330859196767125
2008,Sweden,J01A,Tetracyclines,3.416,0.2173326674725211
2008,Sweden,J01B,Amphenicols,0.001,1.909004622081991e-06
2008,Sweden,J01C,"Beta-lactam antibacterials, penicillins",7.596,0.4833288535358202
2008,Sweden,J01D,Other beta-lactam antibacterials,0.543,0.034493104548038
2008,Sweden,J01E,Sulfonamides and trimethoprim,0.66,0.0419790752730703
2008,Sweden,J01F,"Macrolides, lincosamides and streptogramins",0.509,0.0323538739685329
2008,Sweden,J01G,Aminoglycoside antibacterials,0.025,0.0015455937755249
2008,Sweden,J01M,Quinolone antibacterials,0.987,0.0627709991144764
2008,Sweden,J01R,Combinations of antibacterials,0.0,0.0
2008,Sweden,J01X,Other antibacterials,1.984,0.1261939233073938
2009,Sweden,J01A,Tetracyclines,3.198,0.2156540719271147
2009,Sweden,J01B,Amphenicols,0.001,1.079150204286506e-06
2009,Sweden,J01C,"Beta-lactam antibacterials, penicillins",7.255,0.4892625566376809
2009,Sweden,J01D,Other beta-lactam antibacterials,0.438,0.029485958266159
2009,Sweden,J01E,Sulfonamides and trimethoprim,0.324,0.0217979573170464
2009,Sweden,J01F,"Macrolides, lincosamides and streptogramins",0.816,0.0549925501540116
2009,Sweden,J01G,Aminoglycoside antibacterials,0.021,0.0014078188883795
2009,Sweden,J01M,Quinolone antibacterials,0.937,0.0631744646622485
2009,Sweden,J01R,Combinations of antibacterials,0.0,0.0
2009,Sweden,J01X,Other antibacterials,1.842,0.1242235429971549
2010,Sweden,J01A,Tetracyclines,3.504,0.2323567091056637
2010,Sweden,J01B,Amphenicols,0.001,1.127550128723113e-06
2010,Sweden,J01C,"Beta-lactam antibacterials, penicillins",7.394,0.4903602754803945
2010,Sweden,J01D,Other beta-lactam antibacterials,0.389,0.0257964234773181
2010,Sweden,J01E,Sulfonamides and trimethoprim,0.283,0.0187487708874515
2010,Sweden,J01F,"Macrolides, lincosamides and streptogramins",0.812,0.0537974727622026
2010,Sweden,J01G,Aminoglycoside antibacterials,0.022,0.0014126876583337
